arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
control	2	40783	40783	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	19694	28853	9	0	0	24748	37319	True
control	2	43883	43883	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	17646	28225	10	0	0	21648	40423	True
control	2	62399	62399	TROLL	29,21,-1,13,-1,32	cavern	1	24334	24334	1	0	0	28177	28177	True
control	2	62399	62399	JABBERER	29,20,-1,13,-1,21	cavern	1	25377	25377	1	0	0	28177	28177	True
control	2	62399	62399	DEMON_18	29,20,-1,43,-1,1	deep	1	29361	29361	1	0	0	31211	31211	True
control	2	65531	65531	DEMON_1	28,20,-1,44,-1,3	deep	2	20723	21523	2	0	0	21899	25045	True
control	2	75000	75000	OLM_GIANT	29,21,-1,8,-1,9	cavern	1	20469	20469	1	0	0	21761	21761	True
control	2	75000	75000	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	20351	28778	1	0	8	24923	24923	True
control	2	78102	78102	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	22678	22678	0	0	1			True
control	2	90576	90576	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	24207	24207	0	0	1			True
control	2	90576	90576	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	3	19314	26389	0	0	3			True
control	2	90576	90576	DEMON_13	29,20,-1,43,-1,4	deep	5	23987	25905	0	0	5			True
control	2	96761	96761	TROLL	29,20,-1,8,-1,27	cavern	1	26842	26842	0	0	1			True
forced_army	1	3142	3142	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	19134	19134	1	0	0	21995	21995	True
forced_army	1	3142	3142	CROCODILE_CAVE	29,21,-1,8,-1,10	cavern	1	21074	21074	1	0	0	21995	21995	True
forced_army	1	3142	3142	CRUNDLE	29,20,-1,13,-1,9	cavern	19	17035	29024	19	0	0	18872	31349	True
forced_army	1	3142	3142	DEMON_3	29,20,-1,43,-1,0	deep	2	23451	26721	2	0	0	28284	31349	True
forced_army	1	3142	3142	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	24294	25831	3	0	0	28284	31349	True
forced_army	1	3142	3142	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	17532	17532	1	0	0	21995	21995	True
forced_army	1	3142	3142	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	27082	27082	1	0	0	28284	28284	True
forced_army	1	25137	25137	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	20101	27175	9	0	0	21622	37312	True
forced_army	1	25137	25137	PORCUPINE	29,20,-1,-1,-1,90	surface	1	20376	20376	1	0	0	21622	21622	True
forced_army	1	31426	31426	CAVE_BLOB	29,20,-1,25,-1,15	cavern	5	17989	26093	5	0	0	31023	34260	True
forced_army	1	31426	31426	DEMON_18	29,20,-1,43,-1,1	deep	4	19477	27708	4	0	0	21603	37357	True
forced_army	1	31426	31426	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	8	19681	28201	8	0	0	31023	37357	True
forced_army	1	34491	34491	TROGLODYTE	29,21,-1,13,-1,19	cavern	10	20740	28158	10	0	0	27958	31195	True
forced_army	1	56122	56122	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	23485	23485	1	0	0	31547	31547	True
forced_army	1	62449	62449	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	18726	26307	6	0	0	22072	31425	True
forced_army	1	65686	65686	CRUNDLE	29,20,-1,25,-1,12	cavern	20	18482	26961	16	2	2	21983	37925	True
forced_army	1	65686	65686	DEMON_2	28,20,-1,44,-1,1	deep	3	19014	28441	1	0	2	21983	21983	True
forced_army	1	65686	65686	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	21650	26254	1	0	2	31448	31448	True
forced_army	1	65686	65686	GROUNDHOG	29,20,-1,-1,-1,80	surface	4	23249	26014	4	0	0	31448	37925	True
forced_army	1	65686	65686	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	25100	25100	1	0	0	28188	28188	True
forced_army	1	65686	65686	OLM_GIANT	29,21,-1,13,-1,13	cavern	1	21081	21081	1	0	0	21983	21983	True
forced_army	1	68783	68783	DEMON_3	28,20,-1,44,-1,5	deep	3	22301	27365	2	0	1	31617	34828	True
forced_army	1	90792	90792	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	20786	20786	0	0	1			True
forced_army	1	93874	93874	CROCODILE_CAVE	30,20,-1,8,-1,10	cavern	1	23395	23395	0	0	1			True
forced_army	1	103611	103611	DINGO	29,20,-1,-1,-1,100	surface	7	17615	26912	0	0	7			True
forced_army	2	3070	3070	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	8	20575	26170	8	0	0	28035	37448	True
forced_army	2	3070	3070	ELK_BIRD	30,20,-1,8,-1,21	cavern	9	17534	26261	9	0	0	21693	28035	True
forced_army	2	3070	3070	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	17686	24213	3	0	0	28035	28035	True
forced_army	2	3070	3070	DEMON_13	29,20,-1,43,-1,4	deep	5	18424	25731	5	0	0	28035	28035	True
forced_army	2	3070	3070	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	19512	19512	1	0	0	21693	21693	True
forced_army	2	3070	3070	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	21730	22890	2	0	0	24818	28035	True
forced_army	2	24763	24763	KANGAROO	29,20,-1,-1,-1,88	surface	4	22195	25943	4	0	0	28047	31127	True
forced_army	2	31105	31105	REACHER	29,20,-1,25,-1,28	cavern	1	23375	23375	0	1	0			True
forced_army	2	31105	31105	CREEPING_EYE	29,20,-1,25,-1,25	cavern	12	18157	27447	12	0	0	18691	31115	True
forced_army	2	31105	31105	TROGLODYTE	29,20,-1,13,-1,19	cavern	10	18761	26121	10	0	0	21705	37465	True
forced_army	2	31105	31105	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	19089	23494	5	0	0	21705	43776	True
forced_army	2	31105	31105	BIRD_SWALLOW_CAVE_GIANT	30,20,-1,8,-1,18	cavern	1	25712	25712	1	0	0	34295	34295	True
forced_army	2	31105	31105	DEMON_9	29,20,-1,43,-1,2	deep	3	23287	26368	3	0	0	27883	43776	True
forced_army	2	31105	31105	DEMON_16	29,20,-1,43,-1,3	deep	1	28590	28590	1	0	0	31115	31115	True
forced_army	2	34259	34259	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	20398	27407	10	0	0	24729	31141	True
forced_army	2	34259	34259	PORCUPINE	29,20,-1,-1,-1,90	surface	1	21918	21918	1	0	0	24729	24729	True
forced_army	2	58988	58988	REACHER	29,20,-1,25,-1,28	cavern	1	23724	23724	1	0	0	31763	31763	True
forced_army	2	62220	62220	RUTHERER	29,20,-1,25,-1,19	cavern	5	19314	23662	5	0	0	22223	25307	True
forced_army	2	62220	62220	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	21789	28371	2	0	0	25307	31712	True
forced_army	2	65400	65400	TROGLODYTE	29,21,-1,13,-1,19	cavern	8	17694	26903	8	0	0	22127	28532	True
forced_army	2	71751	71751	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	20445	23608	2	0	0	22181	25280	True
forced_army	2	71751	71751	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	28765	28765	0	0	1			True
forced_army	2	71751	71751	DEMON_18	29,20,-1,43,-1,1	deep	5	19984	27761	5	0	0	22181	28336	True
forced_army	2	74881	74881	BIRD_SWALLOW_CAVE_GIANT	29,21,-1,8,-1,18	cavern	1	25129	25129	1	0	0	28373	28373	True
forced_army	2	87527	87527	CRUNDLE	29,20,-1,25,-1,12	cavern	19	18378	28394	0	0	19			True
forced_army	2	90751	90751	SPIDER_CAVE_GIANT	29,20,-1,13,-1,28	cavern	1	19478	19478	0	0	1			True
forced_army	2	93932	93932	SKUNK	29,20,-1,-1,-1,92	surface	1	20303	20303	0	0	1			True
forced_army	2	93932	93932	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	4	21599	27851	0	0	4			True
forced_army	2	93932	93932	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	21044	27097	0	0	5			True
forced_army	2	100087	100087	DEMON_9	29,20,-1,43,-1,2	deep	4	18609	24890	0	0	4			True
forced_army	2	103254	103254	ELK_BIRD	29,20,-1,8,-1,21	cavern	6	19068	27614	0	0	6			True
