run	arm	rep	tick	abs_tick	unit	species	report	year	time	text
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	69	2	81268	The great horned owl snatches at the kangaroo doe in the head with her first toe, left foot, denting the muscle!
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	70	2	81463	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, denting the muscle!
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	71	2	81491	The great horned owl passes out from exhaustion.
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	72	2	81543	The great horned owl regains consciousness.
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	73	2	81634	The great horned owl is no longer stunned.
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	74	2	82253	The great horned owl snatches at the kangaroo doe in the upper body with her first toe, right foot, tearing the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	75	2	82260	The great horned owl snatches at the kangaroo doe in the right foot with her first toe, right foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	185	BIRD_OWL_GREAT_HORNED	76	2	82265	The force bends the right upper leg!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	25	2	80313	The great horned owl snatches at the kangaroo doe in the left hand with her first toe, right foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	26	2	80643	The great horned owl snatches at the kangaroo doe in the right foot with her first toe, left foot, denting the skin and bruising the fat!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	27	2	80665	The great horned owl bites the kangaroo doe in the head, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	28	2	80665	The kangaroo doe has been stunned!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	29	2	80689	The great horned owl snatches at the kangaroo doe in the left upper arm with her first toe, right foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	30	2	80733	The great horned owl snatches at the kangaroo doe in the right lower leg with her first toe, left foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	31	2	80740	The great horned owl bites the kangaroo doe in the lower body, denting the skin and bruising the fat!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	32	2	80741	The kangaroo doe breaks the grip of the great horned owl's beak on The kangaroo doe's lower body.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	33	2	80759	The kangaroo doe is no longer stunned.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	34	2	80762	The great horned owl bites the kangaroo doe in the left hand, denting the skin!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	35	2	80762	The kangaroo doe has become enraged!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	36	2	80763	The kangaroo doe misses the great horned owl!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	37	2	80771	The kangaroo doe attacks the great horned owl but She jumps away!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	38	2	80794	The great horned owl snatches at the kangaroo doe in the left foot with her first toe, right foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	39	2	80794	The force twists the left lower leg!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	40	2	80795	The kangaroo doe collapses and falls to the ground from over-exertion.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	41	2	80816	The great horned owl snatches at the kangaroo doe in the upper body with her first toe, left foot, tearing the skin and bruising the muscle and bruising the left lung!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	42	2	80842	The great horned owl snatches at the kangaroo doe in the upper body with her first toe, right foot, tearing the skin and bruising the muscle and bruising the left lung!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	43	2	80842	The kangaroo doe is having trouble breathing!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	44	2	80849	The great horned owl snatches at the kangaroo doe in the right upper leg with her first toe, right foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	45	2	80856	The great horned owl snatches at the kangaroo doe in the right upper leg with her first toe, left foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	46	2	80861	The great horned owl snatches at the kangaroo doe in the left upper arm with her first toe, left foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	47	2	80867	The great horned owl bites the kangaroo doe in the left upper arm, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	48	2	80873	The kangaroo doe breaks the grip of The great horned owl's beak on the kangaroo doe's left upper arm.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	49	2	80875	The great horned owl snatches at the kangaroo doe in the left hand with her first toe, left foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	50	2	80875	The force pulls the left lower arm!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	51	2	80885	The great horned owl snatches at the kangaroo doe in the head with her first toe, left foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	52	2	80885	The kangaroo doe has been knocked unconscious!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	53	2	80885	The force bends the neck!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	54	2	80898	The great horned owl shakes the kangaroo doe around by the head, bruising the head's skin!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	56	2	80934	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	57	2	80968	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, denting the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	58	2	80968	The force twists the neck!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	59	2	80976	The great horned owl snatches at the kangaroo doe in the head with her first toe, left foot, denting the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	60	2	81012	The great horned owl bites the kangaroo doe in the head, denting the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	61	2	81163	Kangaroo Doe is no longer enraged.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	62	2	81209	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, tearing apart the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	63	2	81217	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, tearing the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	64	2	81222	The great horned owl bites the kangaroo doe in the head, denting the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	65	2	81242	The great horned owl snatches at the kangaroo doe in the head with her first toe, left foot, tearing the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	66	2	81243	The kangaroo doe regains consciousness.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	67	2	81243	The kangaroo doe passes out from exhaustion.
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	68	2	81249	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	69	2	81268	The great horned owl snatches at the kangaroo doe in the head with her first toe, left foot, denting the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	70	2	81463	The great horned owl snatches at the kangaroo doe in the head with her first toe, right foot, denting the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	74	2	82253	The great horned owl snatches at the kangaroo doe in the upper body with her first toe, right foot, tearing the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	75	2	82260	The great horned owl snatches at the kangaroo doe in the right foot with her first toe, right foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	83201	889601	186	KANGAROO	76	2	82265	The force bends the right upper leg!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	90	2	217174	The great horned owl snatches at the raven in the lower body with her first toe, right foot, denting the skin and bruising the fat!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	91	2	217269	The great horned owl attacks the raven but She jumps away!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	92	2	217572	The great horned owl misses the raven!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	93	2	217581	The great horned owl snatches at the raven in the neck with her first toe, left foot, tearing apart the skin!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	94	2	217596	The great horned owl snatches at the raven in the upper body with her first toe, right foot, denting the skin and bruising the muscle and bruising the right lung!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	95	2	217596	The raven is having trouble breathing!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	96	2	217645	The great horned owl snatches at the raven in the right foot with her first toe, right foot, denting the skin!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	97	2	217649	The great horned owl snatches at the raven in the right wing with her first toe, left foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	98	2	217664	The great horned owl bites the raven in the right lower leg, denting the skin and bruising the fat!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	99	2	217679	The great horned owl snatches at the raven in the upper body with her first toe, right foot, tearing the fat and bruising the muscle and bruising the right lung!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	101	2	217697	The great horned owl snatches at the raven in the left wing with her first toe, right foot, denting the skin!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	102	2	217704	The great horned owl bites the raven in the left lower leg, denting the skin and bruising the fat!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	103	2	217709	The great horned owl grabs the raven by the first toe, right foot with her right wing!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	104	2	217710	The raven bites the great horned owl in the left foot, denting the skin!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	105	2	217711	The great horned owl bites the raven in the right wing, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	106	2	217714	The raven struggles in vain against the grip of the great horned owl's beak on The raven's right wing.
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	107	2	217715	The great horned owl shakes the raven around by the right wing, tearing apart the right wing's fat and bruising the bone!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	108	2	217715	A tendon in the right wing has been bruised!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	109	2	217716	The raven misses the great horned owl!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	110	2	217720	The great horned owl snatches at the raven in the upper body with her first toe, left foot, tearing the fat and bruising the muscle and bruising the right lung!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	111	2	217725	The great horned owl snatches at the raven in the neck with her first toe, left foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	112	2	217735	The great horned owl snatches at the raven in the lower body with her first toe, left foot, tearing the fat and bruising the muscle and bruising the guts!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	113	2	217735	The raven looks sick!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	114	2	217735	The raven breaks the grip of the great horned owl's right wing on The raven's first toe, right foot.
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	116	2	217749	The great horned owl snatches at the raven in the right lower leg with her first toe, right foot, tearing the fat and bruising the muscle!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	117	2	217749	The force pulls the right knee!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	119	2	217756	The great horned owl bites the raven in the right foot, denting the skin and bruising the muscle!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	120	2	217757	The raven struggles in vain against the grip of the great horned owl's beak on The raven's right foot.
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	121	2	217762	The great horned owl shakes the raven around by the right foot, tearing apart the right foot's muscle and bruising the bone and tearing apart the right knee's muscle and bruising the bone!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	122	2	217762	An artery in the right foot has been opened by the attack, many nerves have been severed, a ligament has been torn and a tendon has been torn!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	123	2	217762	A ligament in the right knee has been torn and a tendon has been torn!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	124	2	217766	The great horned owl bites the raven in the lower body, denting the skin and bruising the muscle and bruising the guts!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	125	2	217772	The great horned owl shakes the raven around by the lower body, tearing apart the lower body's skin and bruising the fat and tearing apart the lower spine's nervous tissue!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	126	2	217772	A tendon in the lower spine has been torn!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	127	2	217773	The raven struggles in vain against the grip of the great horned owl's beak on The raven's lower body.
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	128	2	217774	The great horned owl shakes the raven around by the lower body, tearing apart the lower body's skin and tearing apart the lower spine's nervous tissue!
20260918-210056	cavern_irritated	2	219150	1025550	319	BIRD_OWL_GREAT_HORNED	130	2	217781	The great horned owl snatches at the raven in the head with her first toe, left foot, denting the skin and bruising the muscle!
